car_id,Company,Model,Color,used year,gas,mileage,Outfit,detail,price
173483,臺鈴/Suzuki, XR 125,藍色,15,0.1,20000.0,原漆,未說明,22000.0
169298,山葉/Yamaha, XC100,黑色,15,0.1,17700.0,原漆,2008年10月出廠.12月領牌漂亮又便宜流當車.只賣24000元.機會難逢.要買要快喔.意者洽0919-195***蔡經理*勝興小百科*權利車解說-所謂權利車顧名思義就是合法權利使用車.短時間無法名義上的過戶(不是永的).權利車使用上完完全全沒有違法.一般權利車都是原有車主將還有分期的車輛拿去當舖典當.經當舖流程到而流當再予出售第3者使用.而機車的權利車使用上更為安全.汽車大部分都有動保抵押.也就是動保法.機車完全沒有.再說汽車貸款金額都比較大.機車貸款都很少.所以汽車貸款銀行都會委託協尋公司找車.機車就沒有那樣的困擾.然而機車的數量更是繁多更為不易找.另提醒要買此種權利車最好找有實店的當舖承購才有保障.以上為機車權利車之解說.如有不解歡迎來電洽談0919-195***,24000.0
170586,山葉/Yamaha, Vion,紅色,23,0.1,100000.0,暫無,歡迎來店賞車商店價：26000網路價：24000,21000.0
170588,三陽/SYM, T1,黃色,13,0.1,3500.0,暫無,歡迎來店賞車商店價：72000網路價：68000,66000.0
170592,偉士牌/Vespa, PK 100,銀色,0,0.1,100000.0,暫無,歡迎來店賞車商店價：18000網路價：15000,13000.0
170593,山葉/Yamaha, JOG 100,粉色,17,0.1,100000.0,暫無,歡迎來店賞車商店價：32000網路價：30000,28000.0
170596,比雅久/PGO, BuBu 125,黑色,19,0.1,100000.0,暫無,歡迎來店賞車商店價：28000網路價：26000,24000.0
170597,光陽/KYMCO, Many,黑色,11,0.1,100000.0,暫無,歡迎來店賞車商店價：61000網路價：59000,57000.0
170600,三陽/SYM, Fighter 4V 150,白色,13,0.1,8000.0,暫無,歡迎來店賞車商店價：65000網路價：62000,58000.0
170613,光陽/KYMCO, 雷霆 150,白色,15,0.1,100000.0,暫無,光陽雷霆150cc噴射版,48000.0
170610,比雅久/PGO, G-Max 150 4V EFI,灰色,14,0.1,100000.0,暫無,比雅久G-MAX150cc220cc　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　隨心所欲　享受自我征服彎道戰神降臨150cc第一首選　　　　　　　　　　　　　　　　　　　　　　　　　　　　本店購車可刷卡.分期,50000.0
170615,三陽/SYM, RX 110,白色,14,0.1,100000.0,暫無,歡迎來店賞車商店價：45000網路價：42000,39000.0
170341,三陽/SYM, 風 50,紅色,19,0.0,100000.0,暫無,歡迎來店賞車商店價：18000網路價：15000,15000.0
170323,山葉/Yamaha, JOG,黑色,14,0.1,9500.0,暫無,歡迎來店賞車商店價：45000網路價：43000,39000.0
170321,光陽/KYMCO, 酷龍,黑色,15,0.1,1400.0,暫無,歡迎來店賞車商店價：72000網路價：68000,65000.0
170311,臺鈴/Suzuki, Burgman AN650,銀色,15,0.6,9000.0,暫無,歡迎來店賞車,368000.0
170170,三陽/SYM, Mio 100,紅色,18,0.1,,暫無,未說明,26000.0
170167,比雅久/PGO, BuBu 125,紅色,16,0.1,,暫無,未說明,26000.0
170162,光陽/KYMCO, G5 125 特仕,黑色,15,0.1,,暫無,未說明,45000.0
170159,山葉/Yamaha, 新勁戰/NEW CygnusX,白色,15,0.1,,暫無,未說明,52000.0
170158,山葉/Yamaha, GTR 125,紅色,13,0.1,,暫無,未說明,62000.0
170616,哈特佛/Hartford, 雲豹 150,黑色,13,0.1,100000.0,暫無,歡迎來店賞車商店價：55000網路價：52000　　　TEL:(03)52358830932116770地址:新竹市中華路3段111號,50000.0
170621,光陽/KYMCO, 酷龍,銀色,16,0.1,100000.0,暫無,歡迎來店賞車商店價：68000網路價：65000,59000.0
170623,山葉/Yamaha, GTR 125,紅色,13,0.1,100000.0,暫無,歡迎來店賞車商店價：65000網路價：62000,60000.0
170626,光陽/KYMCO, 酷龍,銀色,16,0.1,100000.0,暫無,歡迎來店賞車商店價：68000網路價：65000,62000.0
170634,光陽/KYMCO, 頂克,灰色,15,0.2,100000.0,暫無,歡迎來店賞車商店價：52000網路價：48000,45000.0
170312,臺鈴/Suzuki, AN 250,灰色,15,0.6,100000.0,暫無,歡迎來店賞車商店價：378000網路價：378000,368000.0
170317,比雅久/PGO, GMax220,白色,15,0.2,100000.0,暫無,歡迎來店賞車商店價：62000網路價：58000,55000.0
170313,光陽/KYMCO, 雷霆 150,橙色,14,0.1,10000.0,暫無,歡迎來店賞車商店價：62000網路價：58000,55000.0
170338,三陽/SYM, RV 150,銀色,20,0.1,100000.0,暫無,歡迎來店賞車商店價：25000網路價：20000,18000.0
170334,光陽/KYMCO, G5 150,灰色,15,0.1,100000.0,暫無,歡迎來店賞車商店價：52000網路價：48000,45000.0
170332,比雅久/PGO, BuBu 125,白色,13,0.1,100000.0,暫無,歡迎來店賞車商店價：42000網路價：42000,38000.0
170330,山葉/Yamaha, Cygnus X 125 FI,白色,18,0.1,100000.0,暫無,歡迎來店賞車商店價：42000網路價：40000,38000.0
170628,山葉/Yamaha, Vion,橙色,19,0.0,100000.0,暫無,歡迎來店賞車商店價：28000網路價：25000,23000.0
170636,哈特佛/Hartford, VR 150,其他,22,0.1,100000.0,暫無,歡迎來店賞車商店價：32000網路價：28000,28000.0
170637,光陽/KYMCO, KTR150,黑色,18,0.1,100000.0,暫無,歡迎來店賞車商店價：32000網路價：28000,28000.0
170642,哈特佛/Hartford, 雲豹 150,黑色,13,0.1,100000.0,暫無,歡迎來店賞車商店價：55000網路價：52000,52000.0
170644,三陽/SYM, Fighter 4V 150,灰色,16,0.1,100000.0,暫無,歡迎來店賞車商店價：48000網路價：45000,42000.0
170648,哈特佛/Hartford, 雲豹 150,黑色,17,0.1,100000.0,暫無,歡迎來店賞車商店價：42000網路價：38000,35000.0
170650,光陽/KYMCO, G5 125 特仕,白色,15,0.1,100000.0,暫無,歡迎來店賞車商店價：46000網路價：45000,43000.0
170652,臺鈴/Suzuki, 晶鑚 100,黑色,15,0.1,100000.0,暫無,歡迎來店賞車商店價：26000網路價：24000,22000.0
170653,比雅久/PGO, X-Hot 125 EFI,綠色,14,0.1,100000.0,暫無,歡迎來店賞車商店價：48000網路價：46000,45000.0
170654,比雅久/PGO, BuBu 125,黑色,14,0.1,100000.0,暫無,歡迎來店賞車商店價：45000網路價：42000,39000.0
170656,三陽/SYM, Mio 100,白色,19,0.1,100000.0,暫無,歡迎來店賞車商店價：28000網路價：26000,24000.0
170580,光陽/KYMCO, KTR特仕版,黑色,15,0.1,8956.0,暫無,08年12月出廠ktr有換坐墊其他全原廠右邊油箱有被摳到買了大b後就很少很少在騎了每800km換agipracing5w40如何任何問題歡迎問與答發問價錢可意台中可約看車連絡電話0926473***,32000.0
169970,三陽/SYM, 風雲 125,黑色,26,0.1,36500.0,原漆,好發動，車況佳，以上價格不包含過戶和保險。,10000.0
169252,BMW, F 800S,紅色,12,0.1,,暫無,未說明,234000.0
169873,臺鈴/Suzuki, 蛋蛋车/Choi Nori,橙色,15,0.0,,暫無,未說明,23000.0
169880,山葉/Yamaha, Majesty 125 Fi,銀色,21,0.1,,暫無,未說明,20000.0
169893,光陽/KYMCO, 豪邁得意 100,藍色,14,0.1,,暫無,未說明,38000.0
169895,三陽/SYM, Wo.wow 100,白色,15,0.1,,暫無,未說明,35000.0
169898,三陽/SYM, Tini100,藍色,14,0.1,,暫無,未說明,45000.0
169899,山葉/Yamaha, GTR 125,灰色,14,0.1,,暫無,未說明,55000.0
169903,山葉/Yamaha, Cygnus X 125 FI,白色,16,0.1,,暫無,未說明,48000.0
169921,臺鈴/Suzuki, 蛋蛋车/Choi Nori,藍色,16,0.0,,暫無,未說明,21000.0
169905,山葉/Yamaha, Cygnus X 125 FI,紅色,18,0.1,,暫無,未說明,35000.0
169923,光陽/KYMCO, Many,藍色,13,0.1,,暫無,未說明,53000.0
169544,比雅久/PGO, MyBuBu 125,黑色,14,0.1,,暫無,未說明,42000.0
169549,三陽/SYM, 悍將 4V 125,銀色,24,0.1,,暫無,未說明,15000.0
169563,三陽/SYM, 野狼傳奇R 125,黑色,17,0.1,,暫無,未說明,32000.0
169541,比雅久/PGO, X-Hot 125 EFI,綠色,14,0.1,,暫無,未說明,46000.0
169556,光陽/KYMCO, 酷龍,白色,14,0.1,,暫無,未說明,73000.0
169572,三陽/SYM, Tini100,白色,13,0.1,,暫無,未說明,48000.0
169547,哈特佛/Hartford, 雲豹 150,黑色,15,0.1,,暫無,未說明,38000.0
169569,光陽/KYMCO, 酷龍,銀色,16,0.1,,暫無,未說明,65000.0
169573,光陽/KYMCO, 頂克,銀色,16,0.2,,暫無,未說明,52000.0
169645,三陽/SYM, Mio50,紅色,19,0.0,,暫無,未說明,26000.0
169647,光陽/KYMCO, G4,黑色,15,0.1,,暫無,未說明,45000.0
166147,山葉/Yamaha, Majesty 125 Fi,其他,24,0.1,100000.0,暫無,"山葉碟煞活力籃長途代步二手機車,型號YP125,車身低,穩重,騎乘時不怕強風吹襲,水冷引擎適合長途騎乘,配有碟煞及汽車級大燈,提高行車安全,特殊車身設計,長途騎乘較不容易腰痠屁股痛,籃白雙色外殼,顯得特別有朝氣活力,此車已通過交通部監理站行車安全檢查,行車功能正常,外觀現況如附圖實車拍攝,可中壢市區試騎,0930-433-***,自取價19000元.",19000.0
157065,山葉/Yamaha, 新勁戰/NEW CygnusX,白色,14,0.1,3986.0,原漆中控鎖液晶面板行車電腦液晶儀錶大型置物箱,自售09年9月出廠~全原廠無改新勁戰~想要買新車的朋友們照過來~這台絕對讓您滿意!非常少騎里程數近4000~因為都在開車摩托車就比較少騎且都放在車庫居多~所以外觀非常新~沒有倒車~歡迎預約看車0961003762蘇先生~新車太貴~所以這部好車喜歡的動作要快~怕慢了就被買走了!!,56000.0
165675,三陽/SYM, F1,黑色,19,0.1,33000.0,原漆皮椅駐車架後車箱大型置物箱,"三陽　F1捍將125　2004年　陶缸　4V(只要15,800辦到好)強制險剛續保~原廠引擎不錯,大車箱,,勤保養,定期更換機油及齒輪油及消耗品,平時上班出門都以汽車代步唯獨市區買東西才會騎***新北市,台北市可相約看車0935-013-5610985-229-432邱'r",16000.0
158810,光陽/KYMCO, GP,白色,11,0.1,120000.0,原漆液晶面板晶片鑰匙,領牌(權利車)只跑12公里.新車的享受.中古車的價錢.所謂領牌(權利車).跟一般車差別在(權利車)只是沒法辦理過戶手續.其他都一樣.要買賣也都可以.保固.維修都正常.予購買還是要簽買賣契約書的.所以喜歡請認清此點的差別.如有不詳來電洽詢,35000.0
149103,宏佳騰, ELITE,白色,11,0.2,,暫無,內建車充，避免行車時手機及衛星導航電力不足的不便內建車廂燈，可在夜間開啟車廂時增加視線原廠保固兩年or30000公里(以先達到為準)送一年5萬元火險、一年5萬元失竊險，丟車代步險※月底前購買另加送第二年失竊險全省宅配到府免運費!!!(宜蘭、花蓮、台東、屏東等地區配合下車點交車，不便之處敬請見諒)方案A:24期超低頭款(5000元交車，月付款每期5868元，限100年出廠車輛，101年交車款需加收1000元)方案B:5、6、7、8、9萬元12期及24分期零利率(需另付強制領牌費及徵信費)全省皆可辦理(滿20歲有正常工作無需保人)(未滿20歲需父母親一人保人)PS:此車種後放置箱及貨架需另加購※2012年出廠之車種已普遍改善2011年出廠之缺點，購買本公司銷售之車輛，亦有提供保固期內免費送至原廠健檢、保固，歡迎多加利用。此照片為展示車,126000.0
150778,宏佳騰, MY-125,綠色,11,0.1,,暫無,宏佳騰動力科技股份有限公司設立於1998年，並創立品牌「AEON」，AEON堅持用技術和速度為客戶創造即時的價值，並以創新與維新幫品牌開拓趨勢的疆土。堅持著「品質第一，精益求精，顧客滿意，永續經營」政策，產品朝向「重型化、多元化、休閒化、創意化」目標發展。AEON成功的開發了速克達、ATV全地形四輪越野車(沙灘車)、UV多功能運動車及電動UTV...等多元產品，先後通過ISO9001與QS9000等品保系統的認證與多國認證。紮實的研發加上專業生產技術是最佳品質的地基；而傑出的成本控制能力與完整的服務是我們不變的承諾，AEON將以「用心、知心、維新、創新」的態度打開市場新紀元。引擎:氣冷4行程單汽缸OHV2V排氣量:124最高馬力:9.5/8500/ps/rpm最高扭力:1.0/7500kg-m/rpm傳動系統:國際5檔鏈條傳動離合器:濕式多片式懸吊系統:前:潛望鏡式/後:中置單槍制動系統:前後:碟煞長X寬X高:1763x783x1033mm乾燥重量:116kg油箱容量:6L機油容量:0.9L輪胎尺寸:前:110/8014吋後:120/8014吋原廠保固兩年or40000公里(以先達到為準)現購買即贈送丟車賠車險(遺失車輛出險後，另繳6000元更換同型車款新車)※月底前購車另加贈第二年失竊險%此車種不含後放置箱，需另加購%宏佳騰全系列六萬元、七萬元分期0利率實施中，歡迎洽詢全省都可辦喔!!(強制領牌費及徵信費需另收)本店車輛皆有展示，歡迎試乘!,75000.0
150796,宏佳騰, Co-in,紅色,11,0.1,,原漆土除液晶面板,全新車內建車充可使用衛星導航及手機車充原廠保固兩年or40000公里(以先達到為準)送三合一保險一年(失竊險火險丟車理賠)大鎖、安全帽月底前購買加贈第二年失竊險喔!!!現金價辦到好66800※宏佳騰5、6、7萬分期零利率實施中(需另收領牌費及徵信費)有現車可賞車※外縣市購車可免運費宅配到府PS:此車照片為展示車,67000.0
150800,光陽/KYMCO, G4,白色,19,0.1,25300.0,暫無,**********保固一年(含引擎、汽缸)************全省免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車中古機車販售、收購歡迎洽詢賞車試乘,33000.0
152158,三陽/SYM, F1,黑色,20,0.1,26000.0,暫無,有力好騎磁石鎖、六公升油箱上班族通勤、跑業務的代步首選保固一年(含引擎、汽缸)全省免運費可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考,36000.0
152842,三陽/SYM, F1,銀色,19,0.1,20800.0,暫無,有力好騎磁石鎖、六公升油箱上班族通勤、跑業務的代步首選保固一年(含引擎、汽缸)全省免運費可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)有問題歡迎直接來電詢問喔本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考,36000.0
160706,三陽/SYM, 野狼傳奇125,銀色,23,0.1,22200.000000000004,暫無,引擎好，車況極佳全車已整理**********保固一年(含引擎、汽缸)************全省免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考,31000.0
160707,山葉/Yamaha, 舊勁戰,黑色,19,0.1,10600.0,暫無,**********保固一年(含引擎、汽缸)************全省免運費歡迎洽詢本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，歡迎洽詢(謝絕泡水、事故車),40000.0
162758,山葉/Yamaha, SV-MAX,黑色,22,0.1,13799.999999999998,暫無,此車款為山葉上市的革命性車款。流線型的設計，看起來更有陽剛味。由張震代言，上市時曾經一度造成轟動，甚至廣告製作三集播放，當年這台車的稱號;ㄙㄣˋ;還記憶猶新吧!!!**********保固一年(含引擎、汽缸)************全省免運費可刷卡(需自付3%稅金)本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車中古機車販售、收購歡迎洽詢賞車試乘,33000.0
162793,三陽/SYM, 迪爵 125,白色,17,0.1,17100.0,暫無,耐操好騎的代步車，上班族的好幫手全車已整理(含汽缸、引擎)車況極佳保固一年全省免運費可刷卡(需自付3%稅金)歡迎洽詢本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專售新車及中古機車收購、販售，歡迎洽詢(謝絕事故、泡水車),30000.0
162794,三陽/SYM, R1 Z 100,白色,18,0.1,14100.0,暫無,**********保固一年(含引擎、汽缸)************可刷卡(需自付3%稅金)全省免運費歡迎洽詢本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，歡迎洽詢(謝絕泡水、事故車),31000.0
162796,光陽/KYMCO, VJR 110,黑色,13,0.1,17300.0,原漆,保固一年全省免運費全省可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)歡迎洽詢賞車試乘顛覆傳統對於二手機車負面印象本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛刊登車輛一律實車實價即日起，購買本公司中古機車加購機車防盜器原價1800元，現優惠價1500元唷PS:此車為原漆無重烤，所以車身表面有些許刮傷喔,50000.0
146821,光陽/KYMCO, Going,銀色,24,0.1,13600.000000000002,暫無,輕巧好騎的代步車，適合上下班通勤**********保固一年(含引擎、汽缸)************全省免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,22000.0
146828,三陽/SYM, 悍將 4V 150,銀色,22,0.1,16500.0,暫無,**********保固一年(含引擎、汽缸)************全省宅配免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,28000.0
146831,三陽/SYM, 迪爵 125,綠色,25,0.1,27700.0,暫無,**********保固一年(含引擎、汽缸)************全省宅配免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,24000.0
146832,山葉/Yamaha, 風光 125,銀色,20,0.1,18100.0,暫無,**********保固一年(含引擎、汽缸)************全省宅配免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,26000.0
146998,光陽/KYMCO, 奔馳,銀色,19,0.1,18600.0,暫無,**********保固一年(含引擎、汽缸)************全省宅配免運費可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,30000.0
163794,三陽/SYM, 野狼傳奇R 125,黑色,18,0.1,67000.0,原漆,"車況佳,因要改騎塑膠車,所以要賣掉補貼購買新車.歡迎預約試車!",31000.0
147389,三陽/SYM, T1,白色,13,0.1,19900.0,暫無,原廠烤漆珍珠白，除車身部份刮傷外，車況極佳本車有提供賞車試乘，里程數誤差值約10km註:此車已於2012/03/30日送至三陽原廠健檢服務及更換原廠加強型汽缸頭，入手此車的朋友不需再跑原廠健檢囉!!!!!!**********此車原廠保固至2012年10月，本公司自售出日起再保固一年(含引擎、汽缸)************全省免運費可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛本公司專賣各式國產新車中古機車販售、收購歡迎洽詢賞車試乘,67000.0
160970,山葉/Yamaha, CUXI 100,黑色,14,0.1,18100.0,液晶儀錶,全車已整理(含引擎、汽缸)全車保固一年含引擎首創全省宅配到府免運費(東部宅配點為住家附近之下車點)可分期、刷卡(有正常收入20歲免保人)(未滿20歲需經家長同意)持學生證購車再降一千元喔!!!!!!歡迎洽詢賞車試乘顛覆傳統對於二手機車負面印象本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛刊登車輛一律實車實價PS:此車儀表板無調較,50000.0
162749,山葉/Yamaha, 舊勁戰,白色,18,0.1,15600.0,原漆皮椅外觀改裝,改裝精品如下Frandomsp卡鉗+260碟盤橘4500今年2月6號換的保固到後年2月6號DY經典版前剎+裝飾奶瓶10400今年4月13號換的保固到明年4月13傳動全組+武田白鐵管+防燙卡夢9800遠近大科魚眼HID水藍光8000k天使眼光圈魚眼7000今年2月25裝的使用正常....改新勁戰三段開關雙邊定位燈警示燈hid藍色3300不含避震避震為原廠避震可換新勁戰白看車況貼換車...可約時間看車車在新北市新莊區,50000.0
144485,哈雷/Harley,Davidson - FAT-BOY,其他,15,1.6,12000.0,外觀改裝行車電腦,更正為2007年12月出廠2008年領牌新車引進只跑11000公里(緩慢增加中)定期保養前後輪剛換新前叉全新品全車電鍍改裝電腦排氣改正三拍聲座椅改靠背把手改裝無事故倒車少跑家中還有其它車平常有專屬無塵車庫歡迎有興趣的朋友看車(須預約)可接受換車以ROADKING鯊魚頭為主,928000.0
157388,其他廠牌,other,銀色,20,0.0,33000.0,原漆土除皮椅後車箱防盜引擎鑑識,車子確定是03或04年的.家母在騎.車況保證良好一切正常.機油一律YAMAHA原廠.濾清器定時更換.去年剛保兩年的保險.竹南/頭份可試車.今年5月11號會跑一趟苗栗監理站.面交.過戶費用全包.若有需要購買就是那一天辦過戶了.有問題歡迎直接來電.0917678946,20000.0
157905,三陽/SYM, 悍將 4V 150,白色,12,0.1,290.0,原漆土除皮椅液晶面板液晶儀錶大型置物箱,全新車怕放久沒騎會壞所以目前給家中長輩買菜用公里數目前以龜速累積2011/11出廠2012/1掛牌詳細車輛規格請參考原廠官網NewFighter150LuminousTypeAL335前碟後鼓門市售價86000辦到好這台只要75000元(含定額理賠4萬失竊險4萬火險)自售車只面交車收現金恕不換車不可分期/刷卡,75000.0
141182,山葉/Yamaha, Majesty 125 Fi,黑色,23,0.1,48099.99999999999,暫無,**********保固一年(含引擎、汽缸)************全省免運費本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考歡迎洽詢(謝絕泡水、事故車),32000.0
141171,光陽/KYMCO, 頂克,黑色,22,0.1,18900.0,暫無,**********保固一年(含引擎、汽缸)************全省免運費歡迎洽詢本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛此車種儀表板已經維修調校，里程數僅供參考本公司專賣各式國產新車，中古機車販售、收購，歡迎洽詢(謝絕泡水、事故車),38000.0
157034,山葉/Yamaha, JOG,銀色,20,0.1,29000.0,原漆皮椅,少騎女用車喔~誠可小議,12000.0
156166,其他廠牌,other,白色,17,0.1,8000.0,暫無,"白色舊勁戰,.全新改裝..無事故.一定沒問題.買回來就可以騎爽爽.適合想改車的人.起步快.穏定.150段燒氣缸.傳動.化油器.加速排氣管.對6碟刹,大碟,前后避震.發動馬逹等,.每一千換機油,保養良好,改裝合共4萬5.只出售50000.有意者可議價..有誠意者可約看或試..自售,無意勿擾!!!",50000.0
146825,光陽/KYMCO, KTR特仕版,白色,14,0.1,10000.0,暫無,寬胎特仕版龍頭及平衡桿為改裝品(鋁合金)，規格比照原廠不影響驗車請放心其餘皆為原廠**********保固一年(含引擎、汽缸)************全省免運費**可分期(有正常收入20歲免保人)(未滿20歲需經家長同意)**本公司三大保證:1.無事故2.無泡水3.無引擎、車身號碼變造之非法車輛☆☆此車種儀表板已換新☆☆本公司專賣各式國產新車，中古機車販售、收購，並以最高成本整理車輛歡迎洽詢賞車試乘,48000.0
152466,光陽/KYMCO, 新三冠王,黑色,26,0.1,29500.0,原漆皮椅鋁合金鋼圈,"個人一手用車,無欠稅無罰款未繳,上下班使用至今里程不到三萬公里(持續增加中),不吃機油.無改裝.無調表.無換表,固定保養每一千公里換機油.齒輪油,去年底至今換了後輪輪胎.後避震器.前避震器.前三角架.引擎避震腳等,每年排氣檢驗都通過,來電當場試車即知車況!",13000.0
149604,光陽/KYMCO, 雷霆 150,灰色,13,0.1,1768.0,原漆液晶面板液晶儀錶鋁合金鋼圈,買來非常少騎忍痛出售欲購從速機會只有一次意者洽詢:0935-990-918陳先生,69000.0
149605,偉士牌/Vespa, ET-8,橙色,23,0.1,29000.0,暫無,復古車型值得珍藏行家選擇,77000.0
139260,其他廠牌, 其他車款,其他,14,0.1,50000.0,原漆外觀改裝,"野狼150國際檔（最高五檔）大概三～四年車..有改過改外表沒動引擎,歡迎與我聯絡目前換的東西都是不生鏽（鈦合金）,歡迎與我預約前往看車.價錢皆可談價.車子會整理一部分,之後在交車...請買家安心因公里表和油表已拆除-詳細情形將會與您的電話說明",55000.0
147704,山葉/Yamaha, CUXI 100,白色,13,0.1,15000.0,暫無,"本車狀況極好目前全車皆為原廠!!!!(只有小改傳動,引擎全原廠)有考慮買cuxi的請放心絕對低於市價因缺錢所以賤價賣出歡迎參考!0952092978新北市新店看車",49000.0
146626,比雅久/PGO, EVO G-MAX 200,藍色,15,0.2,29000.0,原漆土除駐車架液晶儀錶超級跑車胎大型置物箱,"全車原殼無事故公里數28XXX大燈為遠近魚眼後卡鉗有換Frando小幅射現在輪胎前輪為""倍耐力EVO21""後輪為""倍耐力惡魔胎""其他幾乎原廠可電話聯絡約看車誠可議G-MAX200性能規格：引擎形式：OHC二汽門油冷+強制空冷單汽缸四行程引擎缸徑x衝程：65mmx60mm壓縮比：9.7:1總排氣量：199.1cc最大馬力：14.53ps@7250rpm最大扭力：1.6kg-m@6000rpm車架形式：方型鋼管框式車架傳動系統：CVT無段自動變速V皮帶傳動燃油供應：化油器前懸吊系統：套管油壓前叉後懸吊系統：中置式六連桿懸吊系統輪胎(前)：120/60-13輪胎(後)：130/60-13前煞車系統：220mm剎車碟配對向四活塞卡鉗後煞車系統：200mm剎車碟配對向兩活塞卡鉗長x寬x高：1855x730x1170(mm)軸距：1365mm座位高：820mm淨重：140kg油箱容量：7.5公升",45000.0
135076,光陽/KYMCO, CHERRY,藍色,13,0.1,3462.0,暫無,車齡一年三個月，因為正常使用也沒改裝過，車況極佳，甚至連擦撞、摔車、讓機車在地上嚕都不曾發生。白天放在騎樓下晚上放店裡，少淋雨，車身乾淨。這是2010年11月底買給小孩上學用的通勤車，結果因為小孩都搭捷運不常騎，里程數目前也才3462。強制險保險期和保固期都到今年年底。3/22更新:前年底以新車價五萬三買進，現三萬九直接賣。再低不售，不必再來信殺價了!!車子在新北市土城區，有興趣的話歡迎來現場看車。電話：02-8262***(詹先生),39000.0
141215,山葉/Yamaha, 舊勁戰,黑色,19,0.1,9709.0,原漆外觀改裝鋁合金鋼圈,本車保養狀況不錯化油器CVK26FRANDO對四卡鉗九爪鋼圈碟盤加大SRZ回壓手工管定位燈新勁戰前剎傳動全套皆換尾速110沒問題車台三角台都很新原廠引擎車殼全新幾乎沒刮痕只有尾翼有點髒意者請聯絡我我親自去找你看車別太遠就好,35000.0
143430,三陽/SYM, 野狼傳奇125,銀色,23,0.1,30000.0,原漆土除外觀改裝鋁合金鋼圈,改裝品如下:禾倉前後三爪框(黑)酷龍37星前叉世冠鋁合金三角台(紅)酷龍前土除(白)禾倉M54白鐵管禾倉鋁合金搖臂(銀)禾艙后座腳踏(黑)椅墊加厚(白)(改裝零件換未超過半年近80%新)1.引擎汽缸皆為原廠2.可改回原廠售2萬3.有意者請來電看車試車價錢可議如需改裝約再花1萬即可改至170cc(須換前碟煞盤較安全)可提供高雄改裝店家P.S本人因3月底要出國如有意者盡可能在24完成交易,35000.0
143569,哈特佛/Hartford, 雲豹 HD-150,黑色,16,0.2,8000.0,原漆鋁合金鋼圈,換車少騎閒置家裡便宜賣附贈原廠排氣管.,35000.0
132215,比雅久/PGO, MyBuBu 125,白色,16,0.1,,原漆土除皮椅外觀改裝行車電腦超級跑車胎,歡迎來電洽詢：0930215***劉先生,25000.0
